546	670
547	711
548	754
549	907
550	477
551	147
552	790
553	415
554	918
555	566
556	992
557	594
558	425
559	912
560	708
561	854
562	568
563	445
564	390
565	676
566	927
567	852
568	771
569	630
570	582
571	976
572	111
573	737
574	704
575	503
576	547
577	170
578	836
579	837
580	200
581	270
582	400
583	446
584	367
585	910
586	920
587	472
588	565
589	541
590	310
591	312
592	786
593	840
594	701
595	964
596	196
597	138
598	605
599	435
600	467
601	578
602	551
603	703
604	184
605	179
606	914
607	330
608	402
609	494
610	467
611	809
612	170
613	249
614	878
615	118
616	164
617	255
618	250
619	779
620	554
621	600
622	768
623	458
624	889
625	636
626	404
627	284
628	516
629	248
630	626
631	339
632	191
633	535
634	984
635	740
636	156
637	622
638	190
639	443
640	493
641	291
642	303
643	507
644	843
645	369
646	300
647	181
648	211
649	171
650	154
651	315
652	823
653	415
654	394
655	178
656	523
657	195
658	152
659	605
660	441
661	839
662	449
663	534
664	320
665	517
666	860
667	631
668	967
669	102
670	624
671	807
672	803
673	861
674	569
675	383
676	136
677	240
678	199
679	593
680	903
681	493
682	463
683	302
684	334
685	230
686	338
687	781
688	901
689	387
690	753
691	308
692	599
693	458
694	104
695	338
696	404
697	497
698	292
699	770
700	519
701	974
702	599
703	822
704	393
705	554
706	696
707	165
708	239
709	695
710	832
711	446
712	447
713	444
714	927
715	636
716	811
717	506
718	611
719	240
720	414
721	952
722	915
723	425
724	353
725	764
726	823
727	977
728	774
729	451
730	633
731	137
732	601
733	193
734	660
735	358
736	635
737	496
738	144
739	485
740	865
741	649
742	577
743	192
744	632
745	143
746	981
747	904
748	721
749	868
750	213
751	188
752	233
753	485
754	443
755	526
756	614
757	350
758	512
759	260
760	775
761	617
762	303
763	579
764	540
765	522
766	605
767	118
768	582
769	632
770	368
771	234
772	834
773	487
774	959
775	480
776	223
777	522
778	641
779	711
780	291
781	171
782	194
783	545
784	238
785	247
786	962
787	240
788	584
789	496
790	227
791	994
792	823
793	189
794	739
795	504
796	968
797	354
798	403
799	424
800	652
801	495
802	700
803	436
804	773
805	276
806	199
807	328
808	281
809	788
810	714
811	247
812	437
813	391
814	630
815	666
816	566
817	996
818	562
819	992
820	125
821	338
822	998
823	709
824	187
825	729
826	877
827	502
828	626
829	876
830	441
831	236
832	246
833	206
834	758
835	258
836	648
837	897
838	489
839	917
840	709
841	594
842	538
843	167
844	130
845	842
846	533
847	720
848	690
849	943
850	372
851	770
852	546
853	371
854	854
855	517
856	395
857	809
858	851
859	196
860	586
861	845
862	187
863	884
864	984
865	790
866	378
867	435
868	219
869	915
870	192
871	614
872	623
873	644
874	451
875	803
876	277
877	725
878	678
879	592
880	520
881	241
882	554
883	820
884	225
885	772
886	197
887	697
888	771
889	770
890	526
891	712
892	596
893	592
894	688
895	133
896	269
897	227
898	678
899	623
900	617
901	856
902	666
903	108
904	741
905	820
906	881
907	698
908	637
909	986
910	364
911	801
912	824
913	287
914	125
915	854
916	347
917	846
918	179
919	995
920	489
921	520
922	943
923	175
924	157
925	856
926	987
927	873
928	378
929	518
930	837
931	581
932	749
933	524
934	713
935	587
936	614
937	330
938	755
939	767
940	552
941	118
942	689
943	957
944	288
945	561
946	605
947	800
948	976
949	506
950	423
951	262
952	856
953	241
954	605
955	234
956	717
957	935
958	167
959	229
960	673
961	583
962	510
963	671
964	230
965	136
966	258
967	329
968	558
969	791
970	650
971	580
972	810
973	972
974	860
975	235
976	887
977	181
978	888
979	964
980	940
981	165
982	552
983	807
984	621
985	433
986	975
987	209
988	899
989	670
990	517
991	499
992	840
993	184
994	653
995	787
996	733
997	785
998	641
999	519
1000	235
