329	56	25
330	58	32
331	59	10
332	24	5
333	10	66
334	41	69
335	62	56
336	0	65
337	68	13
338	76	70
339	7	12
340	82	57
341	0	34
342	32	42
343	49	0
344	42	23
345	31	15
346	15	20
347	28	32
348	61	75
349	65	33
350	22	69
351	3	75
352	82	8
353	5	91
354	34	98
355	37	42
356	59	6
357	61	71
358	59	41
359	42	94
360	20	84
361	70	45
362	26	7
363	78	38
364	32	50
365	15	35
366	9	21
367	39	43
368	17	50
369	40	96
370	22	95
371	61	36
372	79	84
373	1	11
374	91	65
375	78	8
376	65	4
377	3	28
378	93	88
379	2	33
380	53	35
381	93	66
382	13	76
383	16	88
384	31	82
385	23	75
386	70	22
387	83	24
388	45	7
389	7	41
390	94	31
391	38	25
392	89	90
393	26	42
394	76	78
395	6	63
396	89	20
397	59	20
398	14	36
399	43	17
400	4	63
401	44	21
402	16	64
403	26	39
404	31	12
405	2	5
406	53	42
407	19	62
408	6	17
409	62	48
410	65	86
411	87	98
412	21	47
413	90	65
414	57	72
415	11	32
416	6	49
417	25	79
418	24	72
419	73	87
420	18	93
421	69	41
422	57	28
423	31	18
424	43	30
425	78	24
426	75	56
427	44	64
428	78	36
429	45	89
430	62	2
431	34	17
432	23	52
433	1	20
434	64	98
435	81	27
436	4	39
437	75	98
438	89	12
439	96	92
440	24	57
441	85	48
442	87	35
443	92	83
444	36	52
445	98	23
446	94	59
447	94	49
448	45	74
449	16	87
450	66	32
451	77	12
452	53	58
453	72	17
454	28	86
455	99	43
456	9	72
457	54	23
458	19	83
459	89	78
460	45	64
461	22	22
462	6	18
463	0	6
464	76	6
465	82	4
466	57	13
467	49	4
468	3	67
469	73	46
470	16	0
471	24	9
472	58	88
473	29	0
474	16	19
475	74	92
476	57	41
477	63	42
478	64	19
479	16	63
480	86	22
481	51	43
482	41	43
483	36	67
484	62	94
485	58	90
486	7	81
487	15	95
488	72	19
489	80	58
490	20	87
491	2	14
492	41	65
493	64	7
494	56	57
495	0	4
496	91	67
497	4	45
498	3	89
499	84	92
500	52	79
501	2	60
502	91	44
503	70	92
504	2	32
505	8	2
506	17	77
507	33	86
508	40	2
509	55	38
510	57	81
511	2	25
512	98	90
513	6	29
514	31	9
515	51	72
516	52	87
517	60	37
518	23	56
519	23	48
520	12	33
521	7	1
522	51	96
523	96	53
524	13	31
525	91	35
526	75	73
527	86	42
528	37	11
529	60	79
530	8	63
531	10	3
532	86	30
533	48	43
534	24	36
535	54	80
536	66	94
537	37	17
538	68	83
539	20	50
540	4	35
541	29	62
542	75	71
543	73	27
544	87	84
545	53	68
546	41	67
547	52	47
548	85	27
549	15	44
550	32	79
551	70	54
552	53	69
553	21	29
554	21	75
555	94	64
556	80	96
557	19	43
558	35	37
559	36	25
560	2	59
561	6	89
562	43	99
563	31	21
564	21	84
565	54	55
566	23	37
567	95	89
568	91	2
569	78	83
570	73	72
571	81	12
572	22	58
573	41	95
574	69	12
575	14	31
576	9	0
577	94	36
578	65	60
579	41	91
580	80	36
581	53	31
582	83	74
583	33	63
584	32	82
585	56	55
586	48	71
587	15	88
588	89	83
589	37	30
590	45	94
591	24	81
592	87	64
593	26	28
594	82	39
595	84	98
596	9	19
597	70	35
598	45	52
599	28	5
600	2	46
601	17	64
602	17	13
603	22	45
604	30	17
605	94	34
606	17	28
607	27	63
608	23	49
609	29	13
610	43	78
611	95	1
612	47	10
613	23	16
614	36	84
615	25	56
616	51	31
617	4	91
618	68	72
619	77	87
620	8	97
621	65	34
622	84	40
623	91	69
624	43	37
625	93	84
626	99	61
627	18	58
628	12	82
629	87	16
630	22	44
631	92	15
632	0	74
633	93	25
634	74	94
635	99	48
636	62	73
637	50	25
638	66	58
639	8	47
640	38	48
641	74	3
642	25	87
643	3	34
644	11	91
645	98	77
646	13	98
647	68	44
648	66	23
649	82	35
650	22	40
651	38	14
652	37	62
653	65	95
654	22	16
655	93	97
656	61	28
657	97	29
658	75	62
659	90	92
660	99	75
661	66	39
662	88	6
663	7	37
664	22	38
665	59	15
666	95	37
667	39	34
668	98	37
669	46	1
670	1	2
671	61	12
672	0	51
673	84	1
674	30	64
675	1	34
676	15	87
677	84	0
678	21	62
679	23	81
680	98	82
681	77	46
682	56	96
683	49	16
684	83	78
685	61	0
686	22	89
687	8	53
688	38	70
689	26	59
690	99	93
691	86	71
692	78	66
693	56	6
694	74	17
695	50	21
696	3	54
697	47	18
698	30	44
699	22	15
700	33	72
701	62	1
702	30	16
703	3	49
704	32	28
705	26	53
706	39	19
707	66	69
708	76	45
709	81	52
710	7	61
711	44	50
712	73	83
713	11	85
714	22	84
715	7	66
716	63	82
717	25	33
718	51	91
719	3	6
720	61	27
721	65	37
722	58	5
723	98	91
724	11	0
725	62	18
726	18	57
727	90	46
728	14	82
729	97	58
730	4	90
731	75	45
732	64	2
733	81	67
734	88	60
735	35	76
736	97	87
737	71	19
738	4	78
739	54	94
740	44	96
741	70	6
742	98	25
743	14	98
744	48	85
745	14	45
746	40	75
747	54	41
748	87	88
749	97	59
750	92	11
751	41	6
752	0	73
753	55	88
754	3	3
755	42	17
756	37	64
757	22	93
758	30	14
759	7	43
760	30	52
761	25	24
762	37	57
763	57	30
764	70	91
765	18	56
766	87	39
767	94	9
768	75	60
769	18	31
770	52	17
771	70	7
772	84	73
773	28	10
774	12	31
775	66	31
776	82	30
777	49	75
778	39	94
779	58	54
780	83	95
781	17	45
782	40	40
783	66	98
784	61	98
785	53	20
786	61	45
787	9	59
788	29	43
789	54	5
790	53	41
791	84	54
792	41	85
793	0	5
794	66	20
795	74	98
796	39	16
797	41	86
798	70	87
799	24	47
800	75	67
801	51	80
802	75	11
803	33	95
804	85	87
805	40	31
806	39	73
807	6	10
808	4	27
809	16	59
810	57	93
811	55	25
812	25	46
813	5	44
814	98	75
815	58	86
816	99	72
817	38	88
818	55	86
819	18	30
820	46	54
821	61	99
822	67	55
823	7	13
824	37	94
825	45	30
826	18	84
827	64	84
828	44	36
829	12	47
830	54	58
831	13	77
832	74	37
833	20	32
834	7	87
835	58	35
836	1	90
837	85	67
838	64	36
839	79	27
840	50	17
841	11	27
842	94	81
843	67	4
844	21	77
845	12	57
846	5	81
847	7	53
848	68	58
849	79	65
850	89	92
851	1	79
852	42	14
853	50	19
854	56	64
855	27	14
856	20	98
857	56	86
858	3	12
859	47	26
860	72	71
861	35	53
862	3	66
863	90	36
864	67	35
865	98	58
866	89	58
867	45	70
868	61	24
869	14	26
870	19	80
871	88	91
872	20	51
873	77	45
874	44	90
875	56	28
876	59	38
877	24	6
878	91	99
879	10	46
880	24	63
881	30	56
882	37	83
883	70	46
884	87	21
885	98	39
886	21	23
887	61	79
888	33	75
889	72	44
890	13	89
891	22	9
892	56	42
893	42	86
894	53	43
895	93	52
896	32	47
897	44	47
898	9	23
899	51	69
900	43	58
901	2	50
902	64	57
903	24	56
904	80	64
905	62	71
906	5	25
907	38	66
908	69	14
909	30	53
910	16	15
911	45	82
912	43	60
913	42	76
914	94	83
915	4	73
916	7	51
917	19	57
918	12	65
919	90	18
920	68	92
921	23	26
922	27	33
923	54	93
924	58	89
925	60	70
926	21	1
927	37	80
928	68	70
929	47	52
930	11	45
931	21	73
932	42	30
933	39	99
934	96	43
935	58	45
936	98	45
937	95	98
938	74	58
939	25	50
940	45	40
941	34	19
942	14	85
943	50	28
944	11	60
945	8	74
946	84	44
947	92	41
948	0	75
949	70	74
950	56	31
951	86	65
952	96	21
953	8	29
954	64	93
955	42	32
956	96	47
957	20	53
958	38	42
959	17	91
960	82	90
961	24	23
962	94	47
963	40	1
964	45	11
965	39	27
966	41	47
967	63	26
968	2	27
969	74	78
970	31	62
971	30	45
972	68	94
973	90	77
974	11	31
975	97	47
976	29	54
977	54	69
978	38	72
979	65	24
980	40	47
981	50	51
982	61	64
983	34	56
984	15	75
985	44	73
986	4	22
987	25	90
988	45	12
989	34	21
990	88	57
991	49	56
992	50	40
993	17	32
994	78	48
995	95	44
996	18	10
997	70	34
998	94	50
999	16	24
1000	58	44
