382	28	41
383	39	61
384	5	55
385	13	63
386	31	76
387	23	33
388	39	31
389	13	80
390	6	48
391	7	9
392	83	62
393	92	12
394	76	50
395	65	93
396	47	29
397	82	75
398	91	64
399	57	99
400	76	29
401	42	88
402	42	81
403	27	63
404	8	68
405	86	7
406	82	52
407	7	49
408	72	58
409	40	10
410	1	88
411	31	74
412	13	99
413	72	83
414	49	31
415	71	29
416	28	14
417	85	16
418	68	3
419	26	52
420	88	30
421	99	27
422	13	18
423	40	66
424	35	21
425	46	90
426	31	27
427	75	50
428	18	57
429	68	69
430	33	54
431	57	85
432	82	46
433	5	62
434	74	64
435	13	19
436	60	14
437	23	95
438	11	88
439	12	85
440	43	30
441	9	91
442	52	58
443	24	50
444	90	11
445	2	23
446	53	11
447	8	20
448	72	4
449	71	17
450	86	69
451	7	65
452	66	45
453	57	36
454	95	9
455	19	26
456	44	32
457	28	69
458	11	90
459	95	29
460	30	81
461	37	23
462	0	73
463	43	17
464	15	36
465	65	58
466	47	75
467	68	61
468	47	46
469	81	45
470	19	39
471	72	28
472	50	59
473	76	17
474	52	99
475	87	4
476	29	68
477	41	54
478	51	91
479	18	16
480	66	11
481	83	18
482	5	19
483	22	83
484	15	33
485	19	25
486	55	89
487	48	97
488	47	37
489	83	33
490	63	73
491	13	24
492	23	93
493	38	61
494	70	57
495	86	55
496	63	79
497	71	88
498	50	83
499	15	68
500	62	81
501	85	2
502	12	73
503	78	39
504	25	90
505	76	39
506	19	84
507	14	71
508	13	92
509	33	47
510	6	59
511	85	54
512	76	94
513	4	5
514	0	24
515	91	26
516	20	56
517	55	17
518	83	2
519	61	21
520	89	29
521	65	0
522	49	89
523	55	58
524	24	81
525	63	56
526	70	50
527	60	40
528	66	36
529	21	80
530	8	8
531	38	84
532	66	28
533	19	36
534	0	5
535	77	75
536	38	7
537	24	40
538	43	0
539	92	51
540	7	3
541	70	36
542	79	16
543	33	94
544	87	95
545	2	29
546	48	31
547	19	83
548	4	94
549	49	39
550	52	98
551	70	2
552	11	49
553	93	32
554	74	6
555	36	8
556	64	28
557	60	8
558	54	62
559	41	18
560	42	94
561	87	26
562	95	1
563	36	48
564	95	22
565	33	55
566	15	25
567	86	17
568	0	97
569	52	36
570	2	44
571	7	25
572	28	15
573	83	54
574	45	98
575	50	58
576	29	85
577	22	32
578	78	8
579	27	40
580	69	34
581	85	40
582	68	55
583	89	73
584	53	39
585	91	57
586	33	68
587	47	68
588	21	13
589	86	25
590	44	7
591	34	90
592	28	35
593	42	75
594	73	57
595	33	34
596	64	73
597	0	20
598	38	2
599	78	30
600	1	83
601	37	56
602	44	60
603	0	15
604	69	57
605	82	7
606	51	89
607	61	56
608	6	16
609	93	98
610	20	0
611	16	36
612	54	59
613	37	31
614	5	70
615	27	28
616	8	34
617	56	89
618	96	53
619	98	63
620	61	29
621	41	36
622	39	6
623	87	92
624	4	42
625	59	98
626	52	93
627	0	92
628	92	53
629	28	8
630	94	88
631	5	30
632	38	4
633	86	71
634	62	75
635	90	56
636	43	56
637	80	25
638	24	83
639	61	3
640	53	1
641	37	73
642	65	22
643	92	60
644	64	65
645	48	7
646	3	11
647	46	72
648	81	84
649	14	8
650	6	49
651	35	61
652	31	55
653	92	57
654	92	26
655	27	33
656	40	61
657	78	94
658	75	45
659	65	6
660	93	90
661	27	97
662	47	17
663	86	67
664	46	80
665	6	83
666	11	53
667	62	48
668	33	65
669	17	52
670	92	54
671	17	74
672	3	3
673	39	17
674	2	89
675	76	21
676	82	14
677	82	1
678	45	0
679	39	91
680	45	58
681	50	87
682	61	72
683	21	5
684	27	29
685	66	63
686	68	37
687	23	42
688	96	32
689	39	92
690	52	70
691	64	46
692	12	82
693	50	6
694	12	42
695	45	94
696	99	36
697	30	92
698	82	3
699	56	36
700	29	7
701	49	26
702	1	64
703	98	92
704	94	10
705	27	69
706	19	54
707	8	37
708	4	48
709	47	27
710	55	97
711	98	12
712	95	16
713	70	33
714	6	80
715	85	69
716	88	7
717	84	5
718	32	54
719	53	22
720	68	12
721	70	26
722	36	79
723	43	16
724	97	41
725	81	25
726	82	74
727	84	72
728	75	52
729	59	92
730	82	23
731	95	65
732	31	30
733	74	70
734	87	13
735	26	74
736	68	52
737	70	58
738	25	54
739	40	93
740	17	71
741	33	40
742	98	23
743	53	26
744	53	47
745	12	43
746	61	22
747	67	74
748	97	51
749	44	80
750	71	46
751	94	39
752	64	55
753	75	98
754	71	64
755	63	34
756	20	19
757	47	92
758	26	54
759	45	2
760	6	2
761	36	31
762	47	12
763	0	85
764	85	70
765	58	67
766	20	35
767	28	39
768	71	78
769	42	62
770	84	59
771	10	83
772	90	13
773	29	6
774	12	80
775	7	60
776	38	60
777	76	80
778	41	63
779	51	70
780	4	22
781	7	50
782	30	3
783	33	83
784	25	40
785	28	5
786	56	88
787	37	95
788	76	24
789	90	19
790	87	28
791	71	59
792	11	74
793	4	21
794	40	29
795	92	84
796	68	24
797	12	86
798	60	43
799	37	29
800	12	90
801	21	57
802	22	25
803	11	21
804	76	35
805	42	44
806	23	25
807	73	95
808	59	68
809	36	53
810	97	42
811	87	78
812	85	34
813	93	95
814	9	62
815	41	20
816	87	39
817	58	49
818	37	39
819	41	77
820	74	90
821	31	2
822	3	41
823	85	93
824	99	31
825	32	77
826	30	40
827	42	49
828	95	49
829	61	9
830	55	1
831	16	98
832	8	51
833	94	11
834	81	8
835	5	13
836	97	33
837	42	34
838	20	51
839	53	50
840	63	9
841	54	54
842	57	41
843	47	98
844	74	91
845	94	68
846	17	49
847	38	44
848	34	96
849	54	64
850	14	65
851	29	83
852	10	38
853	14	37
854	27	18
855	28	18
856	38	91
857	65	37
858	49	80
859	25	52
860	15	94
861	69	1
862	14	46
863	56	78
864	78	25
865	41	27
866	2	85
867	24	35
868	68	63
869	7	48
870	2	79
871	31	43
872	11	84
873	89	99
874	48	53
875	8	24
876	54	8
877	4	30
878	15	0
879	99	17
880	72	78
881	77	63
882	61	2
883	53	55
884	85	56
885	11	44
886	53	73
887	78	56
888	77	66
889	32	36
890	55	98
891	79	90
892	30	72
893	71	99
894	89	7
895	14	85
896	62	73
897	72	27
898	47	33
899	6	28
900	47	96
901	56	81
902	48	47
903	13	61
904	39	90
905	47	52
906	82	16
907	96	84
908	51	95
909	27	0
910	37	21
911	27	52
912	2	21
913	25	62
914	67	21
915	11	56
916	0	37
917	98	52
918	40	32
919	95	99
920	61	50
921	57	74
922	79	75
923	36	45
924	66	9
925	54	5
926	62	76
927	44	59
928	24	52
929	12	88
930	72	11
931	73	35
932	94	70
933	47	18
934	69	19
935	85	20
936	55	54
937	16	10
938	11	17
939	9	25
940	0	49
941	23	70
942	76	45
943	47	78
944	16	96
945	86	50
946	95	59
947	52	13
948	99	88
949	10	54
950	74	50
951	3	66
952	20	16
953	38	22
954	76	73
955	43	23
956	19	0
957	87	18
958	68	75
959	3	49
960	66	43
961	11	5
962	73	45
963	35	92
964	13	20
965	27	75
966	65	36
967	35	60
968	13	70
969	95	79
970	17	30
971	21	2
972	37	71
973	81	43
974	2	41
975	6	88
976	32	55
977	45	91
978	62	43
979	41	48
980	30	1
981	33	67
982	22	29
983	95	90
984	0	2
985	55	74
986	57	2
987	64	0
988	18	55
989	98	72
990	65	28
991	81	80
992	54	39
993	33	61
994	74	95
995	45	78
996	49	96
997	55	15
998	8	73
999	90	90
1000	98	53
