515	915
516	359
517	185
518	135
519	193
520	901
521	514
522	821
523	353
524	915
525	756
526	558
527	392
528	807
529	554
530	681
531	253
532	618
533	786
534	259
535	709
536	799
537	183
538	496
539	500
540	910
541	334
542	434
543	648
544	848
545	603
546	490
547	166
548	266
549	615
550	584
551	774
552	937
553	336
554	687
555	175
556	515
557	751
558	556
559	646
560	251
561	639
562	144
563	321
564	365
565	872
566	848
567	900
568	594
569	646
570	569
571	160
572	544
573	677
574	221
575	658
576	282
577	732
578	429
579	923
580	176
581	796
582	661
583	586
584	116
585	378
586	973
587	420
588	251
589	984
590	289
591	530
592	942
593	450
594	800
595	148
596	557
597	253
598	920
599	692
600	435
601	253
602	866
603	807
604	989
605	631
606	499
607	231
608	581
609	603
610	599
611	497
612	345
613	280
614	288
615	909
616	637
617	136
618	266
619	138
620	381
621	638
622	173
623	207
624	988
625	145
626	624
627	248
628	578
629	250
630	697
631	878
632	336
633	208
634	130
635	370
636	850
637	403
638	972
639	221
640	398
641	370
642	106
643	125
644	797
645	197
646	705
647	897
648	984
649	657
650	579
651	140
652	566
653	298
654	437
655	702
656	982
657	666
658	340
659	467
660	495
661	660
662	590
663	884
664	290
665	350
666	598
667	610
668	546
669	219
670	175
671	770
672	651
673	672
674	118
675	112
676	741
677	487
678	693
679	727
680	886
681	334
682	569
683	670
684	474
685	811
686	338
687	584
688	242
689	277
690	523
691	183
692	148
693	256
694	690
695	686
696	388
697	910
698	883
699	853
700	774
701	645
702	645
703	356
704	425
705	632
706	624
707	591
708	922
709	959
710	230
711	486
712	208
713	835
714	682
715	201
716	605
717	576
718	294
719	985
720	480
721	310
722	725
723	533
724	253
725	205
726	483
727	256
728	269
729	902
730	782
731	947
732	301
733	444
734	820
735	469
736	306
737	569
738	124
739	715
740	788
741	777
742	769
743	169
744	760
745	649
746	423
747	752
748	644
749	264
750	644
751	928
752	694
753	358
754	622
755	565
756	139
757	517
758	591
759	121
760	597
761	337
762	905
763	847
764	276
765	953
766	662
767	606
768	534
769	444
770	941
771	770
772	384
773	865
774	344
775	812
776	231
777	565
778	348
779	838
780	739
781	554
782	632
783	989
784	386
785	871
786	494
787	811
788	201
789	317
790	240
791	364
792	255
793	855
794	735
795	418
796	669
797	785
798	300
799	696
800	283
801	332
802	360
803	913
804	681
805	246
806	596
807	446
808	757
809	368
810	685
811	335
812	301
813	999
814	318
815	888
816	304
817	591
818	121
819	793
820	990
821	139
822	348
823	734
824	974
825	291
826	506
827	372
828	539
829	657
830	707
831	149
832	768
833	207
834	890
835	134
836	511
837	697
838	525
839	174
840	599
841	263
842	179
843	178
844	633
845	918
846	912
847	891
848	710
849	508
850	611
851	345
852	718
853	850
854	545
855	989
856	478
857	961
858	615
859	720
860	320
861	344
862	997
863	725
864	473
865	868
866	951
867	851
868	946
869	837
870	374
871	579
872	462
873	730
874	557
875	479
876	579
877	511
878	836
879	754
880	775
881	840
882	152
883	269
884	190
885	997
886	911
887	568
888	259
889	175
890	347
891	363
892	738
893	353
894	444
895	638
896	506
897	582
898	190
899	216
900	891
901	331
902	328
903	150
904	127
905	792
906	430
907	674
908	506
909	397
910	104
911	678
912	891
913	942
914	784
915	504
916	764
917	674
918	342
919	277
920	976
921	771
922	438
923	490
924	150
925	233
926	732
927	573
928	282
929	947
930	515
931	559
932	104
933	730
934	343
935	240
936	712
937	122
938	203
939	793
940	201
941	482
942	438
943	697
944	721
945	332
946	100
947	335
948	735
949	226
950	545
951	606
952	781
953	283
954	452
955	117
956	207
957	695
958	328
959	941
960	626
961	389
962	164
963	250
964	643
965	225
966	203
967	340
968	863
969	459
970	927
971	251
972	602
973	849
974	199
975	288
976	159
977	850
978	277
979	615
980	942
981	962
982	350
983	277
984	164
985	125
986	891
987	844
988	944
989	572
990	777
991	245
992	804
993	483
994	587
995	988
996	435
997	334
998	696
999	790
1000	360
