579	27	96
580	12	22
581	98	80
582	53	40
583	75	36
584	76	34
585	64	63
586	9	1
587	44	85
588	25	81
589	49	6
590	7	83
591	40	71
592	5	21
593	49	62
594	13	3
595	19	32
596	92	67
597	37	0
598	47	81
599	31	87
600	55	48
601	25	74
602	11	77
603	42	10
604	88	96
605	29	61
606	82	88
607	70	37
608	33	6
609	83	4
610	79	1
611	4	72
612	22	83
613	95	11
614	97	50
615	79	16
616	3	32
617	36	12
618	3	21
619	93	47
620	74	38
621	66	0
622	74	7
623	4	42
624	66	27
625	2	3
626	57	35
627	99	78
628	15	28
629	7	19
630	57	30
631	16	39
632	27	53
633	19	64
634	13	30
635	64	99
636	9	33
637	20	70
638	11	76
639	40	39
640	22	86
641	72	9
642	15	44
643	39	50
644	77	8
645	75	30
646	61	40
647	56	92
648	73	10
649	58	30
650	51	88
651	43	8
652	46	48
653	15	59
654	40	59
655	41	23
656	3	43
657	63	82
658	28	99
659	6	73
660	42	20
661	42	86
662	6	78
663	35	17
664	5	47
665	13	58
666	22	27
667	58	24
668	73	42
669	31	13
670	10	39
671	47	0
672	33	41
673	34	30
674	64	17
675	66	80
676	65	31
677	16	76
678	79	59
679	21	63
680	32	4
681	1	31
682	13	71
683	90	46
684	72	84
685	55	70
686	28	29
687	27	78
688	38	16
689	90	48
690	16	45
691	78	65
692	42	27
693	74	1
694	23	10
695	49	68
696	72	98
697	32	72
698	22	13
699	8	88
700	14	7
701	0	2
702	7	48
703	33	33
704	87	27
705	89	57
706	95	83
707	9	4
708	72	92
709	43	86
710	69	36
711	1	71
712	93	81
713	20	85
714	22	1
715	81	72
716	86	91
717	21	33
718	77	86
719	11	63
720	39	78
721	40	99
722	37	40
723	91	37
724	38	51
725	95	49
726	9	12
727	62	93
728	6	35
729	13	80
730	82	48
731	63	11
732	70	18
733	61	49
734	15	98
735	28	37
736	66	88
737	3	35
738	71	17
739	38	28
740	64	57
741	18	4
742	70	66
743	37	31
744	81	70
745	62	38
746	50	26
747	15	99
748	21	88
749	21	66
750	15	73
751	50	54
752	75	45
753	82	64
754	38	83
755	31	38
756	96	40
757	70	55
758	87	55
759	70	52
760	56	50
761	17	87
762	94	32
763	10	46
764	22	34
765	92	86
766	25	62
767	25	20
768	31	75
769	46	54
770	24	92
771	42	51
772	13	60
773	26	10
774	83	57
775	5	92
776	92	54
777	51	50
778	66	46
779	62	94
780	62	61
781	51	70
782	21	17
783	86	72
784	65	23
785	4	21
786	81	86
787	9	72
788	55	53
789	46	65
790	78	61
791	7	47
792	97	24
793	3	2
794	20	33
795	93	89
796	95	37
797	36	90
798	36	2
799	59	76
800	12	73
801	25	75
802	81	75
803	45	97
804	21	1
805	37	82
806	91	18
807	17	15
808	90	58
809	20	71
810	32	56
811	91	57
812	74	50
813	4	41
814	19	5
815	27	90
816	24	35
817	6	58
818	95	90
819	69	50
820	68	30
821	16	63
822	64	41
823	98	11
824	95	43
825	97	99
826	8	96
827	88	38
828	81	93
829	55	22
830	27	86
831	65	0
832	93	65
833	73	38
834	4	16
835	37	49
836	88	49
837	99	76
838	67	92
839	31	17
840	36	78
841	36	13
842	11	81
843	38	26
844	6	4
845	36	56
846	7	56
847	75	10
848	80	27
849	33	20
850	23	87
851	9	84
852	43	12
853	76	75
854	41	62
855	80	12
856	95	77
857	43	51
858	78	91
859	49	63
860	36	5
861	72	16
862	9	70
863	50	82
864	80	22
865	86	39
866	9	22
867	41	30
868	78	42
869	18	17
870	93	22
871	99	18
872	83	81
873	4	76
874	71	44
875	5	62
876	54	85
877	89	23
878	42	36
879	43	43
880	64	39
881	35	82
882	37	57
883	77	66
884	2	45
885	78	30
886	92	81
887	76	93
888	79	18
889	22	88
890	2	9
891	69	58
892	4	14
893	88	20
894	54	57
895	5	7
896	0	8
897	4	54
898	11	85
899	22	53
900	29	2
901	25	17
902	0	22
903	79	45
904	88	19
905	69	33
906	0	86
907	97	74
908	13	61
909	75	23
910	25	59
911	91	17
912	71	29
913	19	62
914	22	94
915	10	81
916	43	35
917	75	67
918	50	78
919	5	3
920	6	36
921	72	0
922	39	45
923	36	60
924	11	87
925	77	48
926	75	29
927	62	60
928	93	82
929	24	87
930	93	57
931	48	2
932	52	99
933	37	61
934	96	1
935	55	42
936	40	85
937	18	71
938	58	21
939	97	91
940	38	39
941	71	13
942	87	56
943	41	74
944	45	17
945	13	92
946	23	49
947	72	66
948	22	38
949	93	97
950	6	5
951	83	53
952	76	65
953	59	78
954	24	50
955	93	77
956	25	19
957	75	98
958	1	22
959	22	96
960	20	43
961	53	88
962	29	54
963	48	7
964	71	36
965	11	11
966	27	63
967	28	71
968	54	49
969	8	12
970	44	89
971	32	36
972	32	32
973	44	45
974	67	42
975	41	14
976	74	80
977	77	52
978	97	81
979	77	85
980	44	66
981	73	54
982	20	63
983	19	53
984	77	16
985	49	77
986	80	47
987	50	43
988	89	87
989	43	6
990	98	29
991	32	63
992	78	72
993	97	41
994	44	44
995	48	92
996	63	61
997	47	22
998	20	8
999	56	22
1000	87	74
