214	60	81
215	63	74
216	21	37
217	14	48
218	69	95
219	57	57
220	36	74
221	11	23
222	61	21
223	0	33
224	96	1
225	8	20
226	58	33
227	63	47
228	19	49
229	76	1
230	33	35
231	57	97
232	21	71
233	15	33
234	87	98
235	32	64
236	60	62
237	99	70
238	66	11
239	90	80
240	74	60
241	12	13
242	64	97
243	53	62
244	46	83
245	77	45
246	52	72
247	98	40
248	31	96
249	60	78
250	89	81
251	12	69
252	39	78
253	64	29
254	22	70
255	25	13
256	42	52
257	25	86
258	68	0
259	11	16
260	72	5
261	78	51
262	24	98
263	90	15
264	4	85
265	73	64
266	59	96
267	56	59
268	56	73
269	86	25
270	10	37
271	55	65
272	19	94
273	9	41
274	82	23
275	36	5
276	81	97
277	96	9
278	74	3
279	71	51
280	92	27
281	34	82
282	46	30
283	68	76
284	52	97
285	46	31
286	28	31
287	73	36
288	69	53
289	98	29
290	51	57
291	47	45
292	40	2
293	6	97
294	0	49
295	37	44
296	19	99
297	39	44
298	49	71
299	39	63
300	82	4
301	65	78
302	35	14
303	25	2
304	11	90
305	89	75
306	66	97
307	84	84
308	53	63
309	89	9
310	81	91
311	5	56
312	42	24
313	36	99
314	7	66
315	94	42
316	83	87
317	58	22
318	73	30
319	1	70
320	23	23
321	90	99
322	87	94
323	16	34
324	79	10
325	15	47
326	76	7
327	30	58
328	84	95
329	85	54
330	44	34
331	3	70
332	75	6
333	90	38
334	19	62
335	66	12
336	39	66
337	88	69
338	66	69
339	43	33
340	77	99
341	47	79
342	95	95
343	94	54
344	71	28
345	40	4
346	10	78
347	92	94
348	46	11
349	96	2
350	50	69
351	94	86
352	77	56
353	6	60
354	38	30
355	71	49
356	71	13
357	31	88
358	32	67
359	6	68
360	30	44
361	62	52
362	36	69
363	70	10
364	79	6
365	33	93
366	38	51
367	35	84
368	3	5
369	81	43
370	54	15
371	4	7
372	2	37
373	17	82
374	31	49
375	12	92
376	64	64
377	28	57
378	89	58
379	4	53
380	51	29
381	68	36
382	7	97
383	15	84
384	68	96
385	27	65
386	64	41
387	35	49
388	25	58
389	0	90
390	38	8
391	36	88
392	77	39
393	75	95
394	28	35
395	77	91
396	92	15
397	82	93
398	1	18
399	48	19
400	5	12
401	37	69
402	18	36
403	50	78
404	80	72
405	65	79
406	41	8
407	85	2
408	0	34
409	83	84
410	11	31
411	47	68
412	28	58
413	11	26
414	97	97
415	74	7
416	44	0
417	27	72
418	1	53
419	19	37
420	92	74
421	94	38
422	24	61
423	52	44
424	80	8
425	61	93
426	29	30
427	48	51
428	82	92
429	47	63
430	34	83
431	81	55
432	33	56
433	68	22
434	85	42
435	30	52
436	19	51
437	83	76
438	61	90
439	40	36
440	70	61
441	62	75
442	0	72
443	6	61
444	21	34
445	15	7
446	56	16
447	85	92
448	2	25
449	30	65
450	30	95
451	27	88
452	66	89
453	23	70
454	95	81
455	21	2
456	13	79
457	26	60
458	91	28
459	0	58
460	54	50
461	30	75
462	42	40
463	22	81
464	43	74
465	44	96
466	77	71
467	67	9
468	9	54
469	16	84
470	16	14
471	57	91
472	59	69
473	48	69
474	89	42
475	45	1
476	9	82
477	43	59
478	97	96
479	48	52
480	16	24
481	60	97
482	57	69
483	39	85
484	60	87
485	93	41
486	76	53
487	20	99
488	70	33
489	70	52
490	17	3
491	70	34
492	42	97
493	90	75
494	78	42
495	52	63
496	6	5
497	26	64
498	66	18
499	54	24
500	76	84
501	90	27
502	71	45
503	86	91
504	61	62
505	5	67
506	59	79
507	74	45
508	38	28
509	88	85
510	76	83
511	26	55
512	29	9
513	98	20
514	97	4
515	75	98
516	71	26
517	6	14
518	58	74
519	23	76
520	10	4
521	84	32
522	51	91
523	59	22
524	22	71
525	33	74
526	80	65
527	3	92
528	54	66
529	89	55
530	98	14
531	13	76
532	54	43
533	71	47
534	80	53
535	59	1
536	1	27
537	75	1
538	6	23
539	29	94
540	84	82
541	21	8
542	38	31
543	59	15
544	70	81
545	99	43
546	42	12
547	62	4
548	79	83
549	84	17
550	72	32
551	22	85
552	38	84
553	7	42
554	22	91
555	79	23
556	86	61
557	6	52
558	18	0
559	1	38
560	70	55
561	96	61
562	85	27
563	45	3
564	23	45
565	27	52
566	46	57
567	34	94
568	43	19
569	15	2
570	9	93
571	95	41
572	56	98
573	14	83
574	15	59
575	29	27
576	50	72
577	95	89
578	82	26
579	9	77
580	14	47
581	90	7
582	20	6
583	29	87
584	53	64
585	42	6
586	94	51
587	39	24
588	34	48
589	31	37
590	62	51
591	32	78
592	94	8
593	38	85
594	1	58
595	12	45
596	61	13
597	24	73
598	68	97
599	76	37
600	10	38
601	59	11
602	1	24
603	43	98
604	21	25
605	43	23
606	34	64
607	21	76
608	88	64
609	9	46
610	57	30
611	72	24
612	18	83
613	38	61
614	34	34
615	31	38
616	42	79
617	50	6
618	92	84
619	13	3
620	85	11
621	19	22
622	62	41
623	58	81
624	28	45
625	97	61
626	13	31
627	70	49
628	88	99
629	80	28
630	78	85
631	21	69
632	44	78
633	19	66
634	79	4
635	99	34
636	30	41
637	57	21
638	52	71
639	40	48
640	26	69
641	3	71
642	77	23
643	22	56
644	88	12
645	52	66
646	33	26
647	35	59
648	39	12
649	50	83
650	26	1
651	59	0
652	42	42
653	71	36
654	94	90
655	86	54
656	24	23
657	48	89
658	11	49
659	0	70
660	83	80
661	48	29
662	46	34
663	40	87
664	89	60
665	46	29
666	37	95
667	38	59
668	60	91
669	11	56
670	17	30
671	72	45
672	56	13
673	64	92
674	43	80
675	62	33
676	73	77
677	88	30
678	48	60
679	97	95
680	70	68
681	13	9
682	41	11
683	21	78
684	48	94
685	54	35
686	5	26
687	15	99
688	6	93
689	9	33
690	10	56
691	13	70
692	94	17
693	90	41
694	18	16
695	16	70
696	8	28
697	83	66
698	36	86
699	36	71
700	27	6
701	9	49
702	84	77
703	60	34
704	36	29
705	70	26
706	67	60
707	83	96
708	96	58
709	14	43
710	48	68
711	63	7
712	92	31
713	37	80
714	94	15
715	35	76
716	89	91
717	5	64
718	1	0
719	24	12
720	12	38
721	43	2
722	44	7
723	19	41
724	4	95
725	21	67
726	20	59
727	46	94
728	0	53
729	71	80
730	78	27
731	13	83
732	19	65
733	33	79
734	37	98
735	35	93
736	39	32
737	68	15
738	7	56
739	7	50
740	19	31
741	3	43
742	54	27
743	4	69
744	60	76
745	72	84
746	19	98
747	4	15
748	24	52
749	77	69
750	88	45
751	26	12
752	54	13
753	83	1
754	78	47
755	41	35
756	79	30
757	67	77
758	16	95
759	81	38
760	27	13
761	34	2
762	20	72
763	88	41
764	85	29
765	87	62
766	98	26
767	81	78
768	9	42
769	30	63
770	51	58
771	34	62
772	38	35
773	18	21
774	22	73
775	95	26
776	18	24
777	96	90
778	34	24
779	41	5
780	31	24
781	79	17
782	6	90
783	95	56
784	4	6
785	84	93
786	85	15
787	18	61
788	21	23
789	45	42
790	87	45
791	47	66
792	39	1
793	66	79
794	37	38
795	12	41
796	8	5
797	0	24
798	49	45
799	52	22
800	14	18
801	40	41
802	27	36
803	79	91
804	51	99
805	28	96
806	61	97
807	64	34
808	2	87
809	16	29
810	53	55
811	45	50
812	94	78
813	51	9
814	8	85
815	80	29
816	33	95
817	61	5
818	46	6
819	95	0
820	59	13
821	53	89
822	56	84
823	97	34
824	71	67
825	81	86
826	54	46
827	57	52
828	55	90
829	89	54
830	70	22
831	88	32
832	11	99
833	93	87
834	82	3
835	68	61
836	37	67
837	33	9
838	74	96
839	92	70
840	22	24
841	58	60
842	82	59
843	78	80
844	41	64
845	94	0
846	16	9
847	43	68
848	18	48
849	78	6
850	32	81
851	93	31
852	19	55
853	66	10
854	4	66
855	87	8
856	29	73
857	74	78
858	97	35
859	22	84
860	96	25
861	4	41
862	39	19
863	18	72
864	20	49
865	0	19
866	80	34
867	80	12
868	35	96
869	82	43
870	3	63
871	75	11
872	97	10
873	39	62
874	21	35
875	41	7
876	1	98
877	86	88
878	70	74
879	23	54
880	67	19
881	15	22
882	90	87
883	7	35
884	80	38
885	99	50
886	44	31
887	83	71
888	76	33
889	18	17
890	26	77
891	68	71
892	0	39
893	27	18
894	59	52
895	71	41
896	86	72
897	85	46
898	72	30
899	78	60
900	25	83
901	7	8
902	13	11
903	35	8
904	8	89
905	52	0
906	11	61
907	42	27
908	63	17
909	57	74
910	85	22
911	25	54
912	55	13
913	49	20
914	12	14
915	48	66
916	20	11
917	52	99
918	98	77
919	51	78
920	47	13
921	38	25
922	37	60
923	27	87
924	92	33
925	13	29
926	42	11
927	31	43
928	98	51
929	70	45
930	42	3
931	37	99
932	47	9
933	89	82
934	37	74
935	90	17
936	45	65
937	31	57
938	68	49
939	77	52
940	19	87
941	7	2
942	15	64
943	2	88
944	62	1
945	20	16
946	19	89
947	1	67
948	31	60
949	12	80
950	20	43
951	78	40
952	67	39
953	86	49
954	35	79
955	1	46
956	78	86
957	32	39
958	28	82
959	58	19
960	91	24
961	70	24
962	35	66
963	22	75
964	49	27
965	51	2
966	53	49
967	35	18
968	92	72
969	80	56
970	58	13
971	13	48
972	63	12
973	70	46
974	26	74
975	34	11
976	98	75
977	42	29
978	34	40
979	3	67
980	59	24
981	75	26
982	58	53
983	58	77
984	78	50
985	74	39
986	18	85
987	90	21
988	53	32
989	12	78
990	7	94
991	44	80
992	84	75
993	42	41
994	17	42
995	53	81
996	6	98
997	75	49
998	31	59
999	73	13
1000	12	33
