635	109
636	182
637	119
638	228
639	137
640	344
641	450
642	869
643	562
644	338
645	705
646	166
647	287
648	696
649	930
650	817
651	986
652	851
653	233
654	568
655	390
656	473
657	968
658	306
659	458
660	195
661	324
662	810
663	449
664	929
665	287
666	223
667	201
668	445
669	806
670	900
671	125
672	511
673	940
674	530
675	183
676	975
677	861
678	704
679	958
680	162
681	896
682	448
683	550
684	814
685	679
686	157
687	834
688	346
689	290
690	486
691	292
692	163
693	557
694	464
695	189
696	255
697	324
698	183
699	185
700	844
701	952
702	262
703	122
704	843
705	220
706	917
707	161
708	245
709	889
710	726
711	675
712	977
713	556
714	880
715	396
716	563
717	486
718	521
719	580
720	531
721	829
722	137
723	327
724	471
725	931
726	427
727	900
728	146
729	937
730	613
731	825
732	467
733	939
734	810
735	805
736	222
737	275
738	482
739	592
740	263
741	574
742	497
743	958
744	141
745	977
746	644
747	564
748	130
749	193
750	484
751	510
752	715
753	450
754	715
755	625
756	323
757	473
758	797
759	924
760	515
761	893
762	870
763	179
764	124
765	715
766	662
767	378
768	331
769	691
770	913
771	825
772	992
773	940
774	670
775	510
776	564
777	319
778	767
779	625
780	517
781	911
782	443
783	718
784	841
785	705
786	497
787	289
788	997
789	263
790	834
791	423
792	619
793	142
794	919
795	381
796	895
797	512
798	104
799	252
800	619
801	532
802	657
803	441
804	653
805	979
806	789
807	504
808	686
809	716
810	149
811	276
812	552
813	653
814	920
815	908
816	690
817	717
818	814
819	359
820	960
821	268
822	272
823	482
824	501
825	500
826	426
827	242
828	202
829	886
830	266
831	152
832	704
833	430
834	372
835	469
836	845
837	900
838	718
839	196
840	543
841	974
842	176
843	151
844	272
845	787
846	448
847	113
848	599
849	286
850	817
851	636
852	206
853	905
854	868
855	638
856	856
857	272
858	776
859	682
860	702
861	291
862	213
863	654
864	297
865	413
866	500
867	319
868	199
869	201
870	493
871	865
872	836
873	302
874	547
875	168
876	933
877	123
878	882
879	238
880	588
881	526
882	565
883	329
884	324
885	330
886	959
887	227
888	421
889	784
890	121
891	481
892	506
893	965
894	571
895	535
896	246
897	645
898	868
899	344
900	857
901	470
902	402
903	972
904	444
905	463
906	729
907	791
908	741
909	911
910	332
911	829
912	629
913	220
914	735
915	729
916	283
917	946
918	156
919	861
920	797
921	554
922	343
923	362
924	730
925	655
926	176
927	660
928	216
929	600
930	513
931	120
932	771
933	312
934	385
935	556
936	451
937	951
938	743
939	925
940	712
941	677
942	725
943	371
944	228
945	507
946	762
947	904
948	549
949	843
950	663
951	129
952	689
953	478
954	750
955	990
956	661
957	755
958	140
959	888
960	183
961	259
962	434
963	564
964	628
965	392
966	567
967	439
968	298
969	694
970	367
971	530
972	852
973	476
974	284
975	504
976	937
977	790
978	801
979	825
980	221
981	757
982	713
983	825
984	272
985	247
986	998
987	305
988	351
989	276
990	953
991	803
992	358
993	629
994	263
995	862
996	207
997	614
998	206
999	771
1000	469
